"Date of Download: 2023-05-24_16:27:46"
"Search Parameters: Data Level:all  Trait List:  Trial List:10649,11057,11213,10794  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477989","GM11775-6","","plot","6152497","202240BCEPR_cere_rep1_GM11775-6_1","1","1","1","1","1","test","","","","","","","26.2122563496751","","130","13.8888888888889","7","4","2","10","","10","2","","","5","3","","3","","","","","3600","214","0","8","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477998","GM11781-1","","plot","6152513","202240BCEPR_cere_rep1_GM11781-1_6","1","1","6","2","3","test","","","","","","","30.4055115273775","","340","15.4761904761905","7.8","4","2","12","","10","3","","","4","3","","2","","","","","3025","249","1","8","","","1","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478025","GM11801-1","","plot","6152489","202240BCEPR_cere_rep1_GM11801-1_3","1","1","3","1","3","test","","","","","","","26.4273351648351","","100","17.0634920634921","8.6","4","1","16","","10","3","","","5","3","","2","","","","","3875","235","0","9","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","323717","GM3426-5","","plot","6152517","202240BCEPR_cere_rep1_GM3426-5_13","1","1","13","4","4","check","","","","","","","30.9226130653266","","340","4.56349206349206","2.3","5","1","3","","10","1","","","1","3","","3","","","","","2175","185","0","3","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477728","SM5495-11","","plot","6152523","202240BCEPR_cere_rep1_SM5495-11_5","1","1","5","2","4","test","","","","","","","27.1184482123111","","140","10.1190476190476","5.1","3","1","5","","10","1","","","4","3","","3","","","","","2900","187","0","6","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478070","SM5548-1","","plot","6152504","202240BCEPR_cere_rep1_SM5548-1_12","1","1","12","3","4","test","","","","","","","31.3698838896952","","110","25.9920634920635","13.1","5","2","20","","10","3","","","4","3","","2","","","","","3775","330","1","7","","","1","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478172","SM5564-6","","plot","6152491","202240BCEPR_cere_rep1_SM5564-6_18","1","1","18","5","2","test","","","","","","","27.9510819165378","","290","16.0714285714286","8.1","5","3","15","","10","3","","","6","3","","2","","","","","3475","240","0","10","","","1","","7"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478174","SM5564-8","","plot","6152502","202240BCEPR_cere_rep1_SM5564-8_9","1","1","9","3","1","test","","","","","","","33.3871277299801","","90","9.72222222222222","4.9","4","2","4","","10","3","","","4","3","","3","","","","","3350","328","0","6","","","1","","7"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478205","SM5566-4","","plot","6152487","202240BCEPR_cere_rep1_SM5566-4_8","1","1","8","2","1","test","","","","","","","29.9258666666666","","130","11.1111111111111","5.6","5","1","10","","10","2","","","2","3","","2","","","","","4075","325","0","5","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478313","SM5628-5","","plot","6152511","202240BCEPR_cere_rep1_SM5628-5_11","1","1","11","3","3","test","","","","","","","28.522596630327","","150","4.46428571428571","2.25","3","1","0","","10","2","","","3","3","","4","","","","","2175","157","0","9","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6152493","202240BCEPR_cere_rep1_SMB2446-2_17","1","1","17","5","1","check","","","","","","","36.5565205913411","","240","34.6825396825397","17.48","4","1","21","","10","2","","","4","3","","1","","","","","4275","487","0","8","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","6152501","202240BCEPR_cere_rep1_TAI8_14","1","1","14","4","3","check","","","","","","","35.5937080024435","","210","30.0595238095238","15.15","4","1","23","","10","2","","","6","1","","1","","","","","3675","401","1","10","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6152516","202240BCEPR_cere_rep2_CG1141-1_31","2","2","31","3","7","check","","","","","","","30.1399755501222","","80","4.96031746031746","2.5","4","3","2","","10","3","","","4","3","","3","","","","","2225","180","2","7","","","2","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","6152506","202240BCEPR_cere_rep2_CM4919-1_29","2","2","29","3","5","check","","","","","","","36.7459974176888","","290","31.5476190476191","15.9","5","1","19","","10","","","","6","3","","2","","","","","3500","402","2","10","","","1","","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6152495","202240BCEPR_cere_rep2_COL2215_34","2","2","34","4","7","check","","","","","","","36.4387218045113","","130","21.2301587301587","10.7","5","1","14","","10","2","","","5","3","","2","","","","","3600","408","1","10","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6152520","202240BCEPR_cere_rep2_COL2215_35","2","2","35","4","6","check","","","","","","","38.1321631878558","","100","29.0674603174603","14.65","5","1","19","","10","2","","","6","3","","2","","","","","3000","365","1","10","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477484","GM11585-9","","plot","6152486","202240BCEPR_cere_rep2_GM11585-9_22","2","2","22","1","6","test","","","","","","","27.7388741721854","","170","19.8412698412698","10","5","2","8","","10","2","","","6","3","","3","","","","","4050","275","0","10","","","1","","7"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2730287","GM11598A-7","","plot","6152496","202240BCEPR_cere_rep2_GM11598A-7_26","2","2","26","2","7","test","","","","","","","24.8828322017459","","240","8.33333333333333","4.2","5","3","2","","10","4","","","5","3","","3","","","","","2175","113","14","9","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477513","GM11601-5","","plot","6152499","202240BCEPR_cere_rep2_GM11601-5_38","2","2","38","5","6","test","","","","","","","31.0683714865256","","120","42.4603174603175","21.4","5","2","37","","10","2","","","6","2","","1","","","","","3775","324","1","10","","","1","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477531","GM11607-3","","plot","6152485","202240BCEPR_cere_rep2_GM11607-3_39","2","2","39","5","7","test","","","","","","","28.7703174603174","","110","34.6230158730159","17.45","5","2","20","","10","2","","","6","3","","1","","","","","3808","280","3","10","","","1","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477989","GM11775-6","","plot","6152514","202240BCEPR_cere_rep2_GM11775-6_36","2","2","36","4","5","test","","","","","","","31.5814940303324","","300","13.0952380952381","6.6","2","1","13","","10","2","","","4","3","","2","","","","","3400","301","1","5","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477998","GM11781-1","","plot","6152508","202240BCEPR_cere_rep2_GM11781-1_28","2","2","28","2","5","test","","","","","","","30.7090409858023","","400","20.4365079365079","10.3","5","2","22","","10","2","","","5","3","","1","","","","","4075","342","0","9","","","1","","6","CBB 3marchitez (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478025","GM11801-1","","plot","6152521","202240BCEPR_cere_rep2_GM11801-1_24","2","2","24","1","8","test","","","","","","","28.4259216589862","","120","22.1230158730159","11.15","5","2","10","","10","2","","","6","3","","2","","","","","4675","335","3","10","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","323717","GM3426-5","","plot","6152494","202240BCEPR_cere_rep2_GM3426-5_25","2","2","25","2","8","check","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2477728","SM5495-11","","plot","6152500","202240BCEPR_cere_rep2_SM5495-11_37","2","2","37","5","5","test","","","","","","","26.4203225806451","","170","12.6984126984127","6.4","5","1","5","","10","2","","","4","3","","3","","","","","3300","200","0","8","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478070","SM5548-1","","plot","6152505","202240BCEPR_cere_rep2_SM5548-1_32","2","2","32","3","8","test","","","","","","","27.9522305705565","","105","25.9523809523809","13.08","5","2","18","","10","3","","","3","3","","1","","","","","4575","316","0","5","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478172","SM5564-6","","plot","6152512","202240BCEPR_cere_rep2_SM5564-6_33","2","2","33","4","8","test","","","","","","","26.4824543610547","","340","16.0714285714286","8.1","5","2","9","","10","3","","","5","3","","2","","","","","2625","160","1","7","","","1","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478174","SM5564-8","","plot","6152503","202240BCEPR_cere_rep2_SM5564-8_23","2","2","23","1","7","test","","","","","","","29.9717391304347","","130","3.17460317460317","1.6","4","1","1","","10","1","","","3","3","","3","","","","","1325","106","0","7","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478205","SM5566-4","","plot","6152515","202240BCEPR_cere_rep2_SM5566-4_40","2","2","40","5","8","test","","","","","","","18.8276705720193","","150","3.07539682539683","1.55","5","3","0","","10","3","","","1","2","","4","","","","","1475","24","0","5","","","1","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","2478313","SM5628-5","","plot","6152509","202240BCEPR_cere_rep2_SM5628-5_27","2","2","27","2","6","test","","","","","","","27.3581491712707","","130","7.53968253968254","3.8","4","3","2","","10","3","","","4","3","","3","","","","","3100","204","0","9","","","1","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6152518","202240BCEPR_cere_rep2_SMB2446-2_30","2","2","30","3","6","check","","","","","","","37.6010031678986","","240","32.5396825396825","16.4","4","1","29","","10","2","","","6","3","","3","","","","","4300","512","0","10","","","1","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11213","202240BCEPR_cere","202240BCEPR_cere","RCBD","2.4","3.5","","no","no","2022-June-24","2023-May-10","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","6152490","202240BCEPR_cere_rep2_TAI8_21","2","2","21","1","5","check","","","","","","","32.2903317781234","","220","26.4880952380952","13.35","5","1","22","","10","2","","","6","1","","2","","","","","4250","392","0","10","","","1","","2"," (Operator: lizbethpino, Time: )"
